collection,filename,page numbers,pages in document,main title,sub title,alt title,descriptive title,author,publication,volume,issue/number,date (month.day/season),year,publisher,publisher location,subjects
russian,fla-GorkyM-nas1-0019-001.tif,379,379-380,Gorki's Tolstoy,--,--,"review of Reminiscences of Tolstoy by Maxim Gorki, trans. by S. S. Koteliansky and Leonard Woolf","Brewster, Dorothy",Nation,112,2905,03.09,1921,New York Evening Post Co.,"New York, NY",Maxim Gorky ; Leo Tolstoy
russian,fla-GorkyM-nas1-0019-002A.tif,380,379-380,Gorki's Tolstoy,--,--,"review of Reminiscences of Tolstoy by Maxim Gorki, trans. by S. S. Koteliansky and Leonard Woolf","Brewster, Dorothy",Nation,112,2905,03.09,1921,New York Evening Post Co.,"New York, NY",Maxim Gorky ; Leo Tolstoy
russian,fla-GorkyM-nas1-0019-002B.tif,380,379-380,Gorki's Tolstoy,--,--,"review of Reminiscences of Tolstoy by Maxim Gorki, trans. by S. S. Koteliansky and Leonard Woolf","Brewster, Dorothy",Nation,112,2905,03.09,1921,New York Evening Post Co.,"New York, NY",Maxim Gorky ; Leo Tolstoy
russian,fla-KorolenkoVG-nas1-0011-001.tif,254,254,Vladimir Korolenko: 1853-1921,--,--,--,"Yarmolinsky, Avrahm",Nation,114,2956,03.01,1922,New York Evening Post Co.,"New York, NY",Vladimir Korolenko
russian,fla-KropotkinPA-nas1-0010-001.tif,571,571-572,A Letter from Prince Kropotkin to Georg Brandes,--,--,--,"Kropotkin, Peter",Nation,109,2835,11.01,1919,New York Evening Post Co.,"New York, NY",Vladimir Korolenko
russian,fla-KropotkinPA-nas1-0010-002A.tif,572,571-572,A Letter from Prince Kropotkin to Georg Brandes,--,--,--,"Kropotkin, Peter",Nation,109,2835,11.01,1919,New York Evening Post Co.,"New York, NY",Vladimir Korolenko
russian,fla-KropotkinPA-nas1-0010-002B.tif,572,571-572,A Letter from Prince Kropotkin to Georg Brandes,--,--,--,"Kropotkin, Peter",Nation,109,2835,11.01,1919,New York Evening Post Co.,"New York, NY",Vladimir Korolenko
russian,fla-KropotkinPA-nas1-0011-001.tif,201,201,"Prince Kropotkin, Revolutionist",--,--,--,"Cahan, Abraham",Nation,112,2901,02.09,1921,New York Evening Post Co.,"New York, NY",Peter Kropotkin
russian,fla-MerezhDS-nas1-0011-001.tif,223,223-225,THE FUTURE OF CHRISTIANITY,--,--,--,"Merejkowsky, Dimitri",Commonweal,21,8,12.21,1934,Calvert Publishing Company,"New York, NY",Peter Kropotkin
russian,fla-MerezhDS-nas1-0011-002.tif,224,223-225,THE FUTURE OF CHRISTIANITY,--,--,--,"Merejkowsky, Dimitri",Commonweal,21,8,12.21,1934,Calvert Publishing Company,"New York, NY",Peter Kropotkin
russian,fla-MerezhDS-nas1-0011-003.tif,225,223-225,THE FUTURE OF CHRISTIANITY,--,--,--,"Merejkowsky, Dimitri",Commonweal,21,8,12.21,1934,Calvert Publishing Company,"New York, NY",Peter Kropotkin
russian,fla-MerezhDS-nas1-0012-001A.tif,22,22,--,--,--,review of The Menace of the Mob by Dmitri Merejkovski (N. L. Brown),--,Nation,114,2948,01.04,1922,New York Evening Post Co.,"New York, NY",Dmitry Merezhkovsky
russian,fla-MerezhDS-nas1-0012-001B.tif,22,22,--,--,--,review of The Menace of the Mob by Dmitri Merejkovski (N. L. Brown),--,Nation,114,2948,01.04,1922,New York Evening Post Co.,"New York, NY",Dmitry Merezhkovsky
russian,fla-RussianLit-nas1-0099-001.tif,328,328-331,PUSHKIN: 1837-1937,--,--,--,"Cournos, John",Poetry: A Magazine of Verse,49,6,03.00,1937,Poetry Foundation,"Chicago, IL",Alexander Pushkin
russian,fla-RussianLit-nas1-0099-002.tif,329,328-331,PUSHKIN: 1837-1937,--,--,--,"Cournos, John",Poetry: A Magazine of Verse,49,6,03.00,1937,Poetry Foundation,"Chicago, IL",Alexander Pushkin
russian,fla-RussianLit-nas1-0099-003.tif,330,328-331,PUSHKIN: 1837-1937,--,--,--,"Cournos, John",Poetry: A Magazine of Verse,49,6,03.00,1937,Poetry Foundation,"Chicago, IL",Alexander Pushkin
russian,fla-RussianLit-nas1-0099-004.tif,331,328-331,PUSHKIN: 1837-1937,--,--,--,"Cournos, John",Poetry: A Magazine of Verse,49,6,03.00,1937,Poetry Foundation,"Chicago, IL",Alexander Pushkin
russian,fla-RussianLit-nas1-0100-001.tif,264,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-002.tif,265,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-003.tif,266,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-004.tif,267,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-005.tif,268,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-006.tif,269,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-007.tif,270,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-008.tif,271,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-009.tif,272,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-010.tif,273,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-011.tif,274,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-012.tif,275,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-013.tif,276,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-014.tif,277,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-015.tif,278,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-016.tif,279,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-017.tif,280,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-018.tif,281,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-019.tif,282,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-020.tif,283,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-021.tif,284,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-022.tif,285,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-023.tif,286,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0100-024.tif,287,264-287,MEMORIES OF MY FATHER,--,--,--,"Tolstoy, Alexandra, Countess",Yale Review,22,2,12.00,1932,Yale University Press,"New Haven, CT",Leo Tolstoy
russian,fla-RussianLit-nas1-0101-001A.tif,150,150-152,MODERN RUSSIAN LITERATURE,--,--,--,"Radziwill, Catherine",Commonweal,10,6,06.12,1929,Calvert Publishing Company,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0101-001B.tif,150,150-152,MODERN RUSSIAN LITERATURE,--,--,--,"Radziwill, Catherine",Commonweal,10,6,06.12,1929,Calvert Publishing Company,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0101-002.tif,151,150-152,MODERN RUSSIAN LITERATURE,--,--,--,"Radziwill, Catherine",Commonweal,10,6,06.12,1929,Calvert Publishing Company,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0101-003.tif,152,150-152,MODERN RUSSIAN LITERATURE,--,--,--,"Radziwill, Catherine",Commonweal,10,6,06.12,1929,Calvert Publishing Company,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0102-001A.tif,315,315,--,--,--,"review of Russian Short Stories ed. By Harry C. Schweikert (Scott, Foresman)",--,Nation,109,2826,08.30,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0102-001B.tif,315,315,--,--,--,"review of Russian Short Stories ed. By Harry C. Schweikert (Scott, Foresman)",--,Nation,109,2826,08.30,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0103-001A.tif,249,249,A Cry for Help,--,--,--,"Hunter, Walter C.",Nation,109,2839,11.29,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0103-001B.tif,249,249,A Cry for Help,--,--,--,"Hunter, Walter C.",Nation,109,2839,11.29,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-RussianLit-nas1-0104-001A.tif,341,341-342,The Quest,--,--,"reviews of The Journal of a Disappointed Man by W. N. Barbellion (George H. Doran Company); Mummery by Gilbert Cannan (George H. Doran Company); and The Pale Horse by ""Ropshin"" (Boris Savinkov) (Alfred A. Knopf)",--,Nation,109,2827,09.06,1919,New York Evening Post Co.,"New York, NY",Boris Savinkov ; Boris Savinkov
russian,fla-RussianLit-nas1-0104-001B.tif,341,341-342,The Quest,--,--,"reviews of The Journal of a Disappointed Man by W. N. Barbellion (George H. Doran Company); Mummery by Gilbert Cannan (George H. Doran Company); and The Pale Horse by ""Ropshin"" (Boris Savinkov) (Alfred A. Knopf)",--,Nation,109,2827,09.06,1919,New York Evening Post Co.,"New York, NY",Boris Savinkov ; Boris Savinkov
russian,fla-RussianLit-nas1-0104-002A.tif,342,341-342,The Quest,--,--,"reviews of The Journal of a Disappointed Man by W. N. Barbellion (George H. Doran Company); Mummery by Gilbert Cannan (George H. Doran Company); and The Pale Horse by ""Ropshin"" (Boris Savinkov) (Alfred A. Knopf)",--,Nation,109,2827,09.06,1919,New York Evening Post Co.,"New York, NY",Boris Savinkov ; Boris Savinkov
russian,fla-RussianLit-nas1-0104-002B.tif,342,341-342,The Quest,--,--,"reviews of The Journal of a Disappointed Man by W. N. Barbellion (George H. Doran Company); Mummery by Gilbert Cannan (George H. Doran Company); and The Pale Horse by ""Ropshin"" (Boris Savinkov) (Alfred A. Knopf)",--,Nation,109,2827,09.06,1919,New York Evening Post Co.,"New York, NY",Boris Savinkov ; Boris Savinkov
russian,fla-RussianLit-nas1-0105-001A.tif,514,514,--,--,--,review of A Short History of Russian Literature by Shakhnovski (Dutton),--,Nation,112,2909,02.23,1921,New York Evening Post Co.,"New York, NY",Boris Savinkov ; Boris Savinkov
russian,fla-RussianLit-nas1-0105-001B.tif,514,514,--,--,--,review of A Short History of Russian Literature by Shakhnovski (Dutton),--,Nation,112,2909,02.23,1921,New York Evening Post Co.,"New York, NY",Boris Savinkov ; Boris Savinkov
russian,fla-TolstoyLN-nas1-0258-001.tif,778,778-779,Tolstoi as Prophet,--,--,"review of Christianity and Patriotism by L. N. Tolstoi, trans. Constance Garnett (London: Jonathan Cape)","Burke, B. U.",Nation,114,2973,06.28,1922,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0258-002A.tif,779,778-779,Tolstoi as Prophet,--,--,"review of Christianity and Patriotism by L. N. Tolstoi, trans. Constance Garnett (London: Jonathan Cape)","Burke, B. U.",Nation,114,2973,06.28,1922,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0258-002B.tif,779,778-779,Tolstoi as Prophet,--,--,"review of Christianity and Patriotism by L. N. Tolstoi, trans. Constance Garnett (London: Jonathan Cape)","Burke, B. U.",Nation,114,2973,06.28,1922,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0259-001A.tif,340,340,Tolstoi Today,--,--,review of Why We Fail as Christians by Robert Hunter (Macmillan Company),--,Nation,109,2827,09.06,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0259-001B.tif,340,340,Tolstoi Today,--,--,review of Why We Fail as Christians by Robert Hunter (Macmillan Company),--,Nation,109,2827,09.06,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0260-001A.tif,253,253-254,--,--,--,--,--,Nation,109,2825,08.23,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0260-001B.tif,253,253-254,--,--,--,--,--,Nation,109,2825,08.23,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0260-002A.tif,254,253-254,--,--,--,--,--,Nation,109,2825,08.23,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0260-002B.tif,254,253-254,--,--,--,--,--,Nation,109,2825,08.23,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0261-001A.tif,407,407,--,--,--,--,--,Nation,109,2829,09.20,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0261-001B.tif,407,407,--,--,--,--,--,Nation,109,2829,09.20,1919,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0262-001A.tif,300,300,--,--,--,"review of Posthumous Works by Leo Tolstoy, trans. By Archibald J. Wolfe (International Book Publishing Company)",--,Nation,112,2903,02.23,1921,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TolstoyLN-nas1-0262-001B.tif,300,300,--,--,--,"review of Posthumous Works by Leo Tolstoy, trans. By Archibald J. Wolfe (International Book Publishing Company)",--,Nation,112,2903,02.23,1921,New York Evening Post Co.,"New York, NY",Leo Tolstoy
russian,fla-TurgenevIS-nas1-0003-001.tif,276,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-002.tif,277,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-003.tif,278,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-004.tif,279,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-005.tif,280,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-006.tif,281,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-007.tif,282,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-TurgenevIS-nas1-0003-008.tif,283,276-283,THE NOVELS OF TURGENEV,--,--,--,"Woolf, Virginia",Yale Review,23,2,12.00,1933,Yale University Press,"New Haven, CT",Ivan Turgenev
russian,fla-BashkM-nas1-0009-001A.tif,259,259-261,Marie Bashkirtseff's Journal.,--,--,"review of The Journal of a Young Artist by Marie Bashkirtseff, trans. By Mary J. Serrano (New York, Cassell & Co.)","Grant, Genevieve",Dial,10,117,01.00,1890,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BashkM-nas1-0009-001B.tif,259,259-261,Marie Bashkirtseff's Journal.,--,--,"review of The Journal of a Young Artist by Marie Bashkirtseff, trans. By Mary J. Serrano (New York, Cassell & Co.)","Grant, Genevieve",Dial,10,117,01.00,1890,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BashkM-nas1-0009-002.tif,260,259-261,Marie Bashkirtseff's Journal.,--,--,"review of The Journal of a Young Artist by Marie Bashkirtseff, trans. By Mary J. Serrano (New York, Cassell & Co.)","Grant, Genevieve",Dial,10,117,01.00,1890,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BashkM-nas1-0009-003.tif,261,259-261,Marie Bashkirtseff's Journal.,--,--,"review of The Journal of a Young Artist by Marie Bashkirtseff, trans. By Mary J. Serrano (New York, Cassell & Co.)","Grant, Genevieve",Dial,10,117,01.00,1890,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-001.tif,492,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-002.tif,493,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-003.tif,494,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-004.tif,495,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-005.tif,496,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-006.tif,497,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-007.tif,498,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-008.tif,499,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-009.tif,500,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-010.tif,501,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-011.tif,502,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-012.tif,503,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BashkM-nas1-0010-013.tif,504,492-504,MARIE BASHKIRTSEFF,--,--,--,"Overton, Gwendolen",Forum,48,,10.00,1912,The Forum Publishing Company,"New York, NY",Marie Bashkirtseff
russian,fla-BuninIA-nas1-0010-001.tif,47,47-68,THE GENTLEMAN FROM SAN FRANCISCO,--,--,--,"Bunin, Ivan;Koteliansky, S. S., trans.;Lawrence, D. H., trans.",Dial,72,,01.00,1922,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BuninIA-nas1-0010-002.tif,48,47-68,THE GENTLEMAN FROM SAN FRANCISCO,--,--,--,"Bunin, Ivan;Koteliansky, S. S., trans.;Lawrence, D. H., trans.",Dial,72,,01.00,1922,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BuninIA-nas1-0010-003.tif,49,47-68,THE GENTLEMAN FROM SAN FRANCISCO,--,--,--,"Bunin, Ivan;Koteliansky, S. S., trans.;Lawrence, D. H., trans.",Dial,72,,01.00,1922,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BuninIA-nas1-0010-004.tif,50,47-68,THE GENTLEMAN FROM SAN FRANCISCO,--,--,--,"Bunin, Ivan;Koteliansky, S. S., trans.;Lawrence, D. H., trans.",Dial,72,,01.00,1922,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
russian,fla-BuninIA-nas1-0010-005.tif,51,47-68,THE GENTLEMAN FROM SAN FRANCISCO,--,--,--,"Bunin, Ivan;Koteliansky, S. S., trans.;Lawrence, D. H., trans.",Dial,72,,01.00,1922,Houghton Mifflin Co.,"Chicago, IL",Marie Bashkirtseff
